name,team,round,season,was_home,play_time_category,form_total_points,form_bonus,form_value,form_creativity,form_influence,form_threat,form_selected,form_transfers_balance
sam johnstone,WBA,10,2020-2021,True,1,0.30909090909090914,0.06666666666666667,0.07627118644067793,0.0,0.19192166462668298,0.0,0.007683313046614373,0.5763456210576818
sam johnstone,WBA,11,2020-2021,True,1,0.40303030303030307,0.4,0.07627118644067793,0.0,0.22301101591187267,0.0,0.008764864404572276,0.5773696669798214
sam johnstone,WBA,14,2020-2021,True,1,0.31212121212121213,0.1,0.07627118644067793,0.0,0.21652386780905752,0.0,0.013710232186925003,0.5773385795660333
sam johnstone,WBA,16,2020-2021,True,1,0.29393939393939394,0.0,0.07627118644067793,0.0,0.19706242350061198,0.0,0.015000724227518476,0.5771518840383876
sam johnstone,WBA,17,2020-2021,True,1,0.2606060606060606,0.0,0.07627118644067793,0.0,0.13598531211750306,0.0,0.016894213943905136,0.579445339817076
sam johnstone,WBA,20,2020-2021,True,1,0.26060606060606056,0.0,0.07627118644067793,0.0,0.20881272949816398,0.0,0.021775799613967948,0.5812449889184274
sam johnstone,WBA,21,2020-2021,True,1,0.24242424242424243,0.0,0.07627118644067793,0.0,0.1762545899632803,0.0,0.02289298839232344,0.5784174667649034
sam johnstone,WBA,24,2020-2021,True,1,0.26666666666666666,0.0,0.07627118644067793,0.0,0.16817625458996327,0.0,0.021923587944178962,0.573485236899349
sam johnstone,WBA,26,2020-2021,True,1,0.35151515151515156,0.23333333333333334,0.07627118644067793,0.0,0.13525091799265604,0.0,0.0192408676370898,0.5734993267244427
sam johnstone,WBA,26,2020-2021,True,1,0.42727272727272725,0.43333333333333335,0.07627118644067793,0.0,0.17992656058751527,0.0,0.01918209459121009,0.5755497062944956
sam johnstone,WBA,27,2020-2021,True,1,0.3818181818181818,0.3,0.07627118644067793,0.0,0.14443084455324356,0.0,0.019414076979332593,0.5772761695516955
sam johnstone,WBA,31,2020-2021,True,1,0.3545454545454546,0.06666666666666667,0.07627118644067793,0.029368575624082235,0.21505507955936348,0.0,0.021134221691261182,0.576902479167798
sam johnstone,WBA,34,2020-2021,True,1,0.4090909090909091,0.4666666666666667,0.07627118644067793,0.007342143906020559,0.2793145654834761,0.0,0.023135281108806943,0.5782321823578285
sam johnstone,WBA,36,2020-2021,True,1,0.3424242424242424,0.3333333333333333,0.08220338983050846,0.0,0.26988984088127294,0.0,0.02541197484112911,0.5773134359631347
sam johnstone,WBA,37,2020-2021,True,1,0.3151515151515151,0.2,0.08389830508474576,0.0,0.24259485924112603,0.0,0.025636579291851584,0.5762065829202242
sam johnstone,CRY,32,2022-2023,True,1,0.38181818181818183,0.26666666666666666,0.07288135593220338,0.0,0.2275397796817625,0.0,0.008847336595905256,0.5764585962258083
sam johnstone,CRY,34,2022-2023,True,1,0.3696969696969697,0.43333333333333335,0.06779661016949151,0.0,0.14039167686658505,0.0,0.016757403817576483,0.5840308830151113
sam johnstone,CRY,36,2022-2023,True,1,0.27575757575757576,0.1,0.06779661016949151,0.0,0.09253365973072215,0.0,0.014516472732312151,0.5779451689859645
sam johnstone,CRY,38,2022-2023,True,1,0.29393939393939394,0.0,0.06779661016949151,0.0,0.06413708690330477,0.0,0.012146339040329664,0.575828744697073
sam johnstone,CRY,2,2023-2024,True,1,0.3363636363636364,0.0,0.07118644067796609,0.0,0.03476132190942473,0.0,0.014668539640081883,0.5761885376814091
sam johnstone,CRY,4,2023-2024,True,1,0.3,0.0,0.0754237288135593,0.0,0.022276621787025705,0.0,0.019029839843449976,0.576135128905864
sam johnstone,CRY,6,2023-2024,True,1,0.2515151515151515,0.0,0.07627118644067793,0.0,0.07209302325581396,0.0,0.020102489672974753,0.5749289842882415
sam johnstone,CRY,8,2023-2024,True,1,0.40303030303030307,0.36666666666666664,0.07627118644067793,0.0,0.15422276621787026,0.0,0.01908923902263096,0.5743932074642291
sam johnstone,CRY,10,2023-2024,True,1,0.3848484848484849,0.36666666666666664,0.07627118644067793,0.0,0.1749082007343941,0.0,0.024276502970376382,0.5834650236662023
sam johnstone,CRY,12,2023-2024,True,1,0.36363636363636365,0.3333333333333333,0.07966101694915252,0.0,0.1413708690330477,0.0,0.03749131761822232,0.5906199822369853
sam johnstone,CRY,15,2023-2024,True,1,0.2787878787878788,0.06666666666666667,0.0906779661016949,0.0,0.08457772337821297,0.0,0.06411433861956808,0.5869755281760154
sam johnstone,CRY,16,2023-2024,True,1,0.2515151515151515,0.0,0.09237288135593219,0.0,0.08567931456548347,0.0,0.0671429662689468,0.5820505035776182
sam johnstone,CRY,26,2023-2024,True,1,0.2787878787878788,0.0,0.08644067796610166,0.0,0.09326805385556916,0.0,0.047307908564501754,0.5703106218466266
sam johnstone,CRY,28,2023-2024,True,1,0.30303030303030304,0.0,0.07203389830508472,0.0,0.1033047735618115,0.0,0.02682938410189109,0.5737394951694778
sam johnstone,WOL,4,2024-2025,True,1,0.2909090909090909,0.0,0.06779661016949151,0.0,0.13157894736842105,0.0,0.01538338559459288,0.5753955734430529
sam johnstone,WOL,6,2024-2025,True,1,0.26666666666666666,0.0,0.06779661016949151,0.022026431718061675,0.11383108935128518,0.0,0.00659363239129491,0.5762144937476669
sam morsy,IPS,1,2024-2025,True,1,0.2727272727272727,0.0,0.11864406779661013,0.11674008810572689,0.09914320685434515,0.011834319526627219,0.0017530688880206507,0.5758656903992915
sam morsy,IPS,3,2024-2025,True,1,0.24242424242424243,0.0,0.11864406779661013,0.13289280469897213,0.08812729498164014,0.0,0.0019138807908981924,0.5753493485540504
sam morsy,IPS,6,2024-2025,True,1,0.3484848484848485,0.26666666666666666,0.11271186440677965,0.08436123348017623,0.17307221542227658,0.021301775147928997,0.0017882471439973017,0.5755204148523433
sam morsy,IPS,8,2024-2025,True,1,0.30606060606060603,0.13333333333333333,0.11016949152542371,0.06776798825256976,0.08384332925336596,0.020710059171597635,0.002389095095456109,0.5764764918003205
sam morsy,IPS,10,2024-2025,True,1,0.28787878787878785,0.06666666666666667,0.11016949152542371,0.08590308370044054,0.07552019583843328,0.01242603550295858,0.0027733844091138295,0.5765363361408931
saman ghoddos,BRE,34,2021-2022,True,1,0.24545454545454548,0.0,0.14067796610169492,0.012408223201174743,0.01077111383108935,0.014201183431952664,0.0003810960338212164,0.5758602597231552
saman ghoddos,BRE,13,2023-2024,True,1,0.2484848484848485,0.0,0.07627118644067793,0.045521292217327466,0.031089351285189713,0.007100591715976332,0.0005233117776508815,0.576085483118508
