hometeam,awayteam,date,season,round,gf,ga,h_xg,h_xga,h_standard sot,h_kp,h_xa,h_poss_x,h_touches att pen,h_carries prgdist,h_progressive passing dist,h_tackles tklw,h_challenges tkl%,h_saves,a_xg,a_xga,a_standard sot,a_kp,a_xa,a_poss_x,a_touches att pen,a_carries prgdist,a_progressive passing dist,a_tackles tklw,a_challenges tkl%,a_saves,b365h,b365d,b365a,result_A,result_D,result_H,h_strength_overall_home,h_overall_rating,h_attack_rating,h_midfield_rating,h_defence_rating,h_avg_age,a_strength_overall_away,a_overall_rating,a_attack_rating,a_midfield_rating,a_defence_rating,a_avg_age,soh,soa
EVE,BOU,2024-08-31,2024-2025,3,2.0,3.0,0.2571428571428571,0.3428571428571428,0.5,0.5333333333333333,0.3783783783783784,0.453125,0.3684210526315789,0.184957426679281,0.4058326519487598,0.4074074074074074,0.688,0.3076923076923077,0.3428571428571428,0.2571428571428571,0.4375,0.4666666666666667,0.4594594594594595,0.546875,0.2947368421052631,0.4503311258278145,0.4058326519487598,0.3703703703703703,0.474,0.4615384615384615,0.0942028985507246,0.0588235294117647,0.0506101938262742,True,False,False,0.22535211267605604,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.9999999999999996,0.3333333333333335,0.33333333333333304,0.38888888888888884,0.3125,0.33333333333333304,0.38789546079779935,0.3016970364135644,0.3699095054887076
IPS,FUL,2024-08-31,2024-2025,3,1.0,1.0,0.0571428571428571,0.1285714285714285,0.25,0.3,0.081081081081081,0.46875,0.1368421052631579,0.2294228949858088,0.2850913055328427,0.3333333333333333,0.3,0.2307692307692307,0.1285714285714285,0.0571428571428571,0.25,0.2666666666666666,0.2432432432432432,0.53125,0.1999999999999999,0.2696310312204352,0.3058053965658217,0.2592592592592592,0.167,0.2307692307692307,0.1081382385730211,0.0686274509803921,0.0416367552045944,False,True,False,0.16901408450704203,0.08333333333333304,0.11111111111111116,0.1875,0.20000000000000018,0.5254470426409905,0.37681159420289845,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.7757909215955983,0.49981619456458193,0.36271291498041136
LEI,AVL,2024-08-31,2024-2025,3,1.0,2.0,0.0571428571428571,0.1999999999999999,0.1875,0.1666666666666666,0.2432432432432432,0.609375,0.1578947368421052,0.3405865657521286,0.4295448351049332,0.4074074074074074,0.35,0.2307692307692307,0.1999999999999999,0.0571428571428571,0.3125,0.2333333333333333,0.3243243243243243,0.390625,0.2105263157894736,0.2649006622516556,0.348323793949305,0.3703703703703703,0.538,0.1538461538461538,0.1917502787068004,0.1176470588235294,0.0201005025125628,True,False,False,0.21126760563380254,0.25,0.3333333333333335,0.3125,0.2666666666666666,0.4126547455295735,0.5507246376811596,0.583333333333333,0.7777777777777781,0.5625,0.5999999999999996,0.5625859697386519,0.3371222697862032,0.3503075900738386
NFO,WOL,2024-08-31,2024-2025,3,1.0,1.0,0.1428571428571428,0.0999999999999999,0.3125,0.5,0.2972972972972973,0.53125,0.3789473684210526,0.2526017029328287,0.3902970836740256,0.4444444444444444,0.429,0.0769230769230769,0.0999999999999999,0.1428571428571428,0.125,0.2666666666666666,0.1081081081081081,0.46875,0.1368421052631579,0.3566698202459792,0.2935404742436631,0.5185185185185185,0.5,0.3076923076923077,0.0523968784838349,0.088235294117647,0.0918880114860014,False,True,False,0.3661971830985915,0.33333333333333304,0.3333333333333335,0.375,0.4666666666666668,0.5997248968363134,0.17391304347826075,0.33333333333333304,0.2777777777777781,0.375,0.39999999999999947,0.6382393397524071,0.3800232619337939,0.5401026916389309
WHU,MCI,2024-08-31,2024-2025,3,1.0,3.0,0.0999999999999999,0.4285714285714285,0.125,0.2,0.1351351351351351,0.234375,0.2421052631578947,0.3122043519394513,0.2807304442627418,0.2222222222222222,0.2,0.3846153846153846,0.4285714285714285,0.0999999999999999,0.5,0.6666666666666666,0.7027027027027029,0.765625,0.6,0.7119205298013245,0.6083401471790678,0.4444444444444444,0.3329999999999999,0.1538461538461538,0.3311036789297658,0.2647058823529412,0.0086145010768126,True,False,False,0.2816901408450705,0.5,0.3333333333333335,0.5625,0.4666666666666668,0.8253094910591474,0.9855072463768115,1.0,0.7222222222222219,1.0,0.7999999999999998,0.43741403026134806,0.3644329451657161,0.5020216049822843
CHE,CRY,2024-09-01,2024-2025,3,1.0,1.0,0.3428571428571428,0.0714285714285714,0.4375,0.3333333333333333,0.2702702702702703,0.6875,0.1999999999999999,0.478713339640492,0.5968928863450531,0.2592592592592592,0.538,0.1538461538461538,0.0714285714285714,0.3428571428571428,0.1875,0.2333333333333333,0.2162162162162162,0.3125,0.231578947368421,0.2109744560075686,0.2711910602343963,0.4074074074074074,0.542,0.4615384615384615,0.0301003344481605,0.15,0.1385498923187365,False,True,False,0.6338028169014085,0.666666666666667,0.5555555555555558,0.625,0.5333333333333332,0.08803301237964245,0.18840579710144922,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.4497936726272349,0.6702902117077033,0.28572555797343246
MUN,LIV,2024-09-01,2024-2025,3,0.0,3.0,0.1999999999999999,0.2571428571428571,0.1875,0.2333333333333333,0.2432432432432432,0.546875,0.2736842105263158,0.3434247871333964,0.4385391114745162,0.7407407407407407,0.737,0.0,0.2571428571428571,0.1999999999999999,0.1875,0.3,0.2702702702702703,0.453125,0.2736842105263158,0.3519394512771996,0.3878440992095938,0.6296296296296295,0.619,0.2307692307692307,0.1471571906354515,0.1372549019607843,0.0254845656855707,True,False,False,0.352112676056338,0.666666666666667,0.5555555555555558,0.5625,0.666666666666667,0.5873452544704265,0.9710144927536235,0.916666666666667,0.7222222222222219,0.6875,0.8666666666666663,0.6121045392022006,0.3481827367524494,0.35077722226817154
NEW,TOT,2024-09-01,2024-2025,3,2.0,1.0,0.2571428571428571,0.1714285714285714,0.1875,0.2,0.3513513513513513,0.265625,0.1368421052631579,0.1173131504257332,0.2109566639411283,0.2962962962962963,0.5650000000000001,0.4615384615384615,0.1714285714285714,0.2571428571428571,0.375,0.4333333333333333,0.2162162162162162,0.734375,0.4631578947368421,0.466414380321665,0.2799127827745979,0.5925925925925926,0.556,0.0769230769230769,0.080267558528428,0.1176470588235294,0.0488155061019382,False,False,True,0.323943661971831,0.583333333333333,0.5000000000000004,0.6875,0.5333333333333332,0.6121045392022006,0.666666666666667,0.666666666666667,0.5555555555555558,0.625,0.7999999999999998,0.4621733149931222,0.392545132771806,0.34478703510928455
AVL,EVE,2024-09-14,2024-2025,4,3.0,2.0,0.3,0.1285714285714285,0.4375,0.4,0.5675675675675675,0.84375,0.3052631578947368,0.5052034058656575,0.5737258108476424,0.5555555555555556,0.632,0.0,0.1285714285714285,0.3,0.125,0.1333333333333333,0.2432432432432432,0.15625,0.1473684210526315,0.1466414380321665,0.3496865630962115,0.5925925925925926,0.5710000000000001,0.3076923076923077,0.0245261984392419,0.1372549019607843,0.1923905240488155,False,False,True,0.4507042253521125,0.583333333333333,0.7777777777777781,0.5625,0.5999999999999996,0.5625859697386519,0.2028985507246377,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.9999999999999996,0.3602355521896955,0.26557035118791283
BOU,CHE,2024-09-14,2024-2025,4,0.0,1.0,0.2428571428571428,0.1142857142857142,0.375,0.4333333333333333,0.1351351351351351,0.25,0.2736842105263158,0.1873226111636707,0.3156173344235486,0.2962962962962963,0.3329999999999999,0.1538461538461538,0.1142857142857142,0.2428571428571428,0.1875,0.2666666666666666,0.1351351351351351,0.75,0.1789473684210526,0.4474929044465469,0.5358408285636413,0.2592592592592592,0.4,0.4615384615384615,0.1304347826086956,0.0980392156862745,0.0308686288585786,True,False,False,0.2816901408450705,0.33333333333333304,0.38888888888888884,0.3125,0.33333333333333304,0.38789546079779935,0.5797101449275361,0.666666666666667,0.5555555555555558,0.625,0.5333333333333332,0.08803301237964245,0.3208811009845144,0.6185151066606964
BHA,IPS,2024-09-14,2024-2025,4,0.0,0.0,0.2285714285714285,0.0428571428571428,0.375,0.3333333333333333,0.2432432432432432,0.78125,0.3684210526315789,0.5085146641438032,0.5636413191605342,0.4074074074074074,0.579,0.0769230769230769,0.0428571428571428,0.2285714285714285,0.0625,0.1333333333333333,0.081081081081081,0.21875,0.0842105263157894,0.206244087038789,0.2608340147179068,0.5185185185185185,0.6,0.4615384615384615,0.0178372352285395,0.2156862745098039,0.2282842785355348,False,True,False,0.2816901408450705,0.33333333333333304,0.3333333333333335,0.25,0.4666666666666668,0.3507565337001375,0.17391304347826075,0.08333333333333304,0.11111111111111116,0.1875,0.20000000000000018,0.5254470426409905,0.3952831306786341,0.4646069397188102
CRY,LEI,2024-09-14,2024-2025,4,2.0,2.0,0.3571428571428571,0.1714285714285714,0.1875,0.4666666666666667,0.3783783783783784,0.75,0.3894736842105263,0.4735099337748344,0.7048242027800491,0.5555555555555556,0.353,0.1538461538461538,0.1714285714285714,0.3571428571428571,0.25,0.3,0.2702702702702703,0.25,0.1473684210526315,0.1764427625354777,0.2624693376941945,0.2962962962962963,0.556,0.1538461538461538,0.0312151616499442,0.1176470588235294,0.1564967695620962,False,True,False,0.267605633802817,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.4497936726272349,0.2028985507246377,0.25,0.3333333333333335,0.3125,0.2666666666666666,0.4126547455295735,0.6901191019045457,0.29534636325004504
FUL,WHU,2024-09-14,2024-2025,4,1.0,1.0,0.2142857142857142,0.1142857142857142,0.3125,0.5333333333333333,0.4054054054054054,0.5625,0.3052631578947368,0.3292336802270577,0.392477514309076,0.7037037037037037,0.4,0.1538461538461538,0.1142857142857142,0.2142857142857142,0.1875,0.3,0.054054054054054,0.4375,0.1263157894736842,0.1915799432355723,0.2482965385663668,0.3703703703703703,0.429,0.3076923076923077,0.0735785953177257,0.0441176470588235,0.0667623833452979,False,True,False,0.2816901408450705,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.7757909215955983,0.2028985507246377,0.5,0.3333333333333335,0.5625,0.4666666666666668,0.8253094910591474,0.5082401081539306,0.3301419258912792
LIV,NFO,2024-09-14,2024-2025,4,0.0,1.0,0.1285714285714285,0.0571428571428571,0.3125,0.4333333333333333,0.3513513513513513,0.78125,0.3263157894736842,0.5279091769157994,0.630962115017716,0.2962962962962963,0.455,0.1538461538461538,0.0571428571428571,0.1285714285714285,0.1875,0.1666666666666666,0.027027027027027,0.21875,0.0526315789473684,0.1508987701040681,0.2542927228127555,0.5555555555555556,0.684,0.3846153846153846,0.0089186176142697,0.3627450980392157,0.3898061737257717,True,False,False,0.9859154929577465,0.916666666666667,0.7222222222222219,0.6875,0.8666666666666663,0.6121045392022006,0.2028985507246377,0.33333333333333304,0.3333333333333335,0.375,0.4666666666666668,0.5997248968363134,0.3899557862553712,0.3702726623677257
MCI,BRE,2024-09-14,2024-2025,4,2.0,1.0,0.3,0.1428571428571428,0.4375,0.5333333333333333,0.3783783783783784,0.5625,0.5368421052631579,0.4356669820245979,0.4227309893704006,0.1851851851851851,0.667,0.3076923076923077,0.1428571428571428,0.3,0.3125,0.2,0.1891891891891892,0.4375,0.1999999999999999,0.2194891201513717,0.5219405832651949,0.5555555555555556,0.7270000000000001,0.3846153846153846,0.0066889632107023,0.5098039215686275,0.3898061737257717,False,False,True,1.0,1.0,0.7222222222222219,1.0,0.7999999999999998,0.43741403026134806,0.3623188405797104,0.25,0.4444444444444442,0.3125,0.33333333333333304,0.5502063273727646,0.3858759082298632,0.3227951291345934
SOU,MUN,2024-09-14,2024-2025,4,0.0,3.0,0.1571428571428571,0.3714285714285714,0.125,0.1333333333333333,0.054054054054054,0.40625,0.1578947368421052,0.358088930936613,0.3513218860724992,0.5185185185185185,0.3329999999999999,0.5384615384615385,0.3714285714285714,0.1571428571428571,0.625,0.5666666666666667,0.5675675675675675,0.59375,0.3578947368421052,0.4631031220435194,0.574270918506405,0.4814814814814814,0.765,0.1538461538461538,0.1917502787068004,0.1176470588235294,0.0201005025125628,True,False,False,0.16901408450704203,0.16666666666666696,0.22222222222222188,0.125,0.20000000000000018,0.48830811554332865,0.3623188405797104,0.666666666666667,0.5555555555555558,0.5625,0.666666666666667,0.5873452544704265,0.28011847917574817,0.30513068418946143
TOT,ARS,2024-09-15,2024-2025,4,0.0,1.0,0.0999999999999999,0.0999999999999999,0.3125,0.4,0.2162162162162162,0.703125,0.2947368421052631,0.5785241248817408,0.3535023167075497,0.4814814814814814,0.4,0.2307692307692307,0.0999999999999999,0.0999999999999999,0.25,0.2,0.1351351351351351,0.296875,0.2105263157894736,0.1466414380321665,0.2556554919596621,0.4444444444444444,0.65,0.3846153846153846,0.1081382385730211,0.0686274509803921,0.0416367552045944,True,False,False,0.619718309859155,0.666666666666667,0.5555555555555558,0.625,0.7999999999999998,0.4621733149931222,1.0,0.916666666666667,0.6666666666666665,0.875,0.7333333333333334,0.43741403026134806,0.36983461528417527,0.37247441978083207
WOL,NEW,2024-09-15,2024-2025,4,1.0,2.0,0.1714285714285714,0.2142857142857142,0.3125,0.2666666666666666,0.2432432432432432,0.484375,0.2526315789473684,0.358561967833491,0.4418097574270918,0.5185185185185185,0.4,0.3076923076923077,0.2142857142857142,0.1714285714285714,0.375,0.4333333333333333,0.2972972972972973,0.515625,0.2105263157894736,0.4101229895931882,0.4731534478059417,0.3333333333333333,0.348,0.3076923076923077,0.1304347826086956,0.0686274509803921,0.0344580043072505,True,False,False,0.21126760563380254,0.33333333333333304,0.2777777777777781,0.375,0.39999999999999947,0.6382393397524071,0.5507246376811596,0.583333333333333,0.5000000000000004,0.6875,0.5333333333333332,0.6121045392022006,0.36780974229071817,0.3915192411352171
AVL,WOL,2024-09-21,2024-2025,5,3.0,1.0,0.2428571428571428,0.0714285714285714,0.1875,0.2333333333333333,0.4324324324324324,0.546875,0.2947368421052631,0.3831598864711447,0.365494685200327,0.3703703703703703,0.533,0.2307692307692307,0.0714285714285714,0.2428571428571428,0.25,0.2333333333333333,0.1081081081081081,0.453125,0.1789473684210526,0.2795648060548723,0.2771872444807849,0.3333333333333333,0.55,0.0,0.0284280936454849,0.1372549019607843,0.1475233309404164,False,False,True,0.4507042253521125,0.583333333333333,0.7777777777777781,0.5625,0.5999999999999996,0.5625859697386519,0.17391304347826075,0.33333333333333304,0.2777777777777781,0.375,0.39999999999999947,0.6382393397524071,0.37314009991784014,0.32523740667961487
CRY,MUN,2024-09-21,2024-2025,5,0.0,0.0,0.1428571428571428,0.2285714285714285,0.25,0.2666666666666666,0.081081081081081,0.234375,0.1578947368421052,0.1215704824976348,0.2864540746797492,0.3703703703703703,0.533,0.4615384615384615,0.2285714285714285,0.1428571428571428,0.375,0.4,0.3243243243243243,0.765625,0.3263157894736842,0.5175023651844843,0.59416734805124,0.2962962962962963,0.6,0.3076923076923077,0.1014492753623188,0.0931372549019607,0.0416367552045944,False,True,False,0.267605633802817,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.4497936726272349,0.3623188405797104,0.666666666666667,0.5555555555555558,0.5625,0.666666666666667,0.5873452544704265,0.6679640183283148,0.3072250156147951
FUL,NEW,2024-09-21,2024-2025,5,3.0,1.0,0.3142857142857143,0.2142857142857142,0.6875,0.5666666666666667,0.2972972972972973,0.328125,0.3894736842105263,0.3377483443708609,0.2630144453529571,0.3333333333333333,0.417,0.3076923076923077,0.2142857142857142,0.3142857142857143,0.3125,0.4,0.1891891891891892,0.671875,0.1894736842105263,0.3628192999053926,0.5955301171981466,0.1851851851851851,0.636,0.6153846153846154,0.1081382385730211,0.0588235294117647,0.0452261306532663,False,False,True,0.2816901408450705,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.7757909215955983,0.5507246376811596,0.583333333333333,0.5000000000000004,0.6875,0.5333333333333332,0.6121045392022006,0.4921495995452071,0.3740458813541758
LEI,EVE,2024-09-21,2024-2025,5,1.0,1.0,0.0999999999999999,0.1571428571428571,0.125,0.3,0.1891891891891892,0.625,0.2736842105263158,0.4966887417218543,0.5491959662033251,0.6296296296296295,0.65,0.3076923076923077,0.1571428571428571,0.0999999999999999,0.3125,0.4333333333333333,0.1621621621621621,0.375,0.2421052631578947,0.216650898770104,0.4088307440719542,0.4814814814814814,0.529,0.0769230769230769,0.0774804905239687,0.0588235294117647,0.0624551328068916,False,True,False,0.21126760563380254,0.25,0.3333333333333335,0.3125,0.2666666666666666,0.4126547455295735,0.2028985507246377,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.9999999999999996,0.7102041144294299,0.32776714609078716
LIV,BOU,2024-09-21,2024-2025,5,3.0,0.0,0.2857142857142857,0.1571428571428571,0.75,0.6,0.2432432432432432,0.625,0.2947368421052631,0.4735099337748344,0.6770237121831562,0.5185185185185185,0.522,0.4615384615384615,0.1571428571428571,0.2857142857142857,0.375,0.4666666666666667,0.1621621621621621,0.375,0.2842105263157894,0.3074739829706717,0.4238212046879258,0.4074074074074074,0.238,0.6923076923076923,0.0133779264214046,0.3382352941176471,0.2821249102656138,False,False,True,0.9859154929577465,0.916666666666667,0.7222222222222219,0.6875,0.8666666666666663,0.6121045392022006,0.3333333333333335,0.33333333333333304,0.38888888888888884,0.3125,0.33333333333333304,0.38789546079779935,0.35755179195233533,0.29844460479119916
SOU,IPS,2024-09-21,2024-2025,5,1.0,1.0,0.3428571428571428,0.2285714285714285,0.1875,0.2666666666666666,0.1891891891891892,0.546875,0.1999999999999999,0.2776726584673604,0.3352412101390024,0.2592592592592592,0.5,0.3846153846153846,0.2285714285714285,0.3428571428571428,0.375,0.4,0.2702702702702703,0.453125,0.2526315789473684,0.2559129612109744,0.4423548650858544,0.2962962962962963,0.3329999999999999,0.1538461538461538,0.0663322185061315,0.0686274509803921,0.0739411342426417,False,True,False,0.16901408450704203,0.16666666666666696,0.22222222222222188,0.125,0.20000000000000018,0.48830811554332865,0.17391304347826075,0.08333333333333304,0.11111111111111116,0.1875,0.20000000000000018,0.5254470426409905,0.2504986852387162,0.3730172537544434
TOT,BRE,2024-09-21,2024-2025,5,3.0,1.0,0.5,0.1142857142857142,0.5625,0.5,0.4864864864864864,0.46875,0.5894736842105263,0.3703878902554399,0.4562551103843009,0.4074074074074074,0.5,0.3846153846153846,0.1142857142857142,0.5,0.375,0.2,0.1891891891891892,0.53125,0.1789473684210526,0.2237464522232734,0.4818751703461433,0.5925925925925926,0.5,0.4615384615384615,0.0273132664437012,0.1666666666666666,0.1564967695620962,False,False,True,0.619718309859155,0.666666666666667,0.5555555555555558,0.625,0.7999999999999998,0.4621733149931222,0.3623188405797104,0.25,0.4444444444444442,0.3125,0.33333333333333304,0.5502063273727646,0.33893521410822236,0.34975239735827146
WHU,CHE,2024-09-21,2024-2025,5,0.0,3.0,0.1285714285714285,0.3142857142857143,0.4375,0.3,0.2162162162162162,0.546875,0.3578947368421052,0.4962157048249763,0.4960479694739711,0.2222222222222222,0.455,0.1538461538461538,0.3142857142857143,0.1285714285714285,0.3125,0.4,0.3243243243243243,0.453125,0.3263157894736842,0.4195837275307473,0.5014990460615971,0.3333333333333333,0.55,0.5384615384615385,0.1415830546265328,0.1078431372549019,0.0290739411342426,True,False,False,0.2816901408450705,0.5,0.3333333333333335,0.5625,0.4666666666666668,0.8253094910591474,0.5797101449275361,0.666666666666667,0.5555555555555558,0.625,0.5333333333333332,0.08803301237964245,0.5192784782918752,0.3149302158882086
BHA,NFO,2024-09-22,2024-2025,5,2.0,2.0,0.1428571428571428,0.1999999999999999,0.1875,0.4,0.2162162162162162,0.8125,0.3157894736842105,0.6546830652790918,0.5298446443172526,0.1851851851851851,0.273,0.0769230769230769,0.1999999999999999,0.1428571428571428,0.125,0.1,0.081081081081081,0.1875,0.1157894736842105,0.0851466414380321,0.1324611610793132,0.2962962962962963,0.412,0.0769230769230769,0.0384615384615384,0.0931372549019607,0.1295764536970567,False,True,False,0.2816901408450705,0.33333333333333304,0.3333333333333335,0.25,0.4666666666666668,0.3507565337001375,0.2028985507246377,0.33333333333333304,0.3333333333333335,0.375,0.4666666666666668,0.5997248968363134,0.39456096615368563,0.39803229814609353
MCI,ARS,2024-09-22,2024-2025,5,2.0,2.0,0.3,0.0999999999999999,0.6875,0.9,0.7567567567567568,0.921875,0.5578947368421052,0.8609271523178808,0.4156445898064868,0.1851851851851851,0.5,0.0769230769230769,0.0999999999999999,0.3,0.1875,0.1333333333333333,0.1081081081081081,0.078125,0.0842105263157894,0.1338694418164616,0.1201962387571545,0.3703703703703703,0.474,0.6923076923076923,0.0412486064659977,0.0784313725490196,0.1206030150753769,False,True,False,1.0,1.0,0.7222222222222219,1.0,0.7999999999999998,0.43741403026134806,1.0,0.916666666666667,0.6666666666666665,0.875,0.7333333333333334,0.43741403026134806,0.40078423652445017,0.3774597461514404
ARS,LEI,2024-09-28,2024-2025,6,4.0,2.0,0.6285714285714286,0.0428571428571428,1.0,0.8333333333333334,0.6486486486486487,0.875,0.7368421052631579,0.5818353831598865,0.5074952303079858,0.4444444444444444,0.733,0.0769230769230769,0.0428571428571428,0.6285714285714286,0.1875,0.1666666666666666,0.027027027027027,0.125,0.1157894736842105,0.0950804162724692,0.2044153720359771,0.5185185185185185,0.357,1.0,0.0061315496098104,0.5098039215686275,0.4974874371859297,False,False,True,0.9859154929577465,0.916666666666667,0.6666666666666665,0.875,0.7333333333333334,0.43741403026134806,0.2028985507246377,0.25,0.3333333333333335,0.3125,0.2666666666666666,0.4126547455295735,0.4013004987856791,0.6563661305824675
BRE,WHU,2024-09-28,2024-2025,6,1.0,1.0,0.0571428571428571,0.1428571428571428,0.1875,0.1333333333333333,0.1891891891891892,0.609375,0.231578947368421,0.4124881740775781,0.4693376941946033,0.5555555555555556,0.444,0.1538461538461538,0.1428571428571428,0.0571428571428571,0.1875,0.4666666666666667,0.2162162162162162,0.390625,0.3684210526315789,0.2086092715231788,0.4006541291905151,0.2592592592592592,0.6920000000000001,0.1538461538461538,0.0635451505016722,0.0686274509803921,0.0739411342426417,False,True,False,0.2535211267605635,0.25,0.4444444444444442,0.3125,0.33333333333333304,0.5502063273727646,0.2028985507246377,0.5,0.3333333333333335,0.5625,0.4666666666666668,0.8253094910591474,0.3120001848098367,0.45637031354128355
CHE,BHA,2024-09-28,2024-2025,6,4.0,2.0,0.6,0.1571428571428571,0.3125,0.4,0.4324324324324324,0.359375,0.2526315789473684,0.23841059602649,0.3488689016080676,0.4814814814814814,0.56,0.2307692307692307,0.1571428571428571,0.6,0.3125,0.2666666666666666,0.1351351351351351,0.640625,0.2736842105263158,0.4214758751182592,0.6148814390842191,0.2962962962962963,0.444,0.1538461538461538,0.0373467112597547,0.1372549019607843,0.1098348887293611,False,False,True,0.6338028169014085,0.666666666666667,0.5555555555555558,0.625,0.5333333333333332,0.08803301237964245,0.42028985507246386,0.33333333333333304,0.3333333333333335,0.25,0.4666666666666668,0.3507565337001375,0.58519633031946,0.37302390846165023
EVE,CRY,2024-09-28,2024-2025,6,2.0,1.0,0.1285714285714285,0.1285714285714285,0.125,0.2333333333333333,0.2162162162162162,0.359375,0.1684210526315789,0.1986754966887417,0.4518942491142,0.1851851851851851,0.286,0.2307692307692307,0.1285714285714285,0.1285714285714285,0.25,0.4,0.1891891891891892,0.640625,0.2947368421052631,0.3486281929990539,0.5936222403924775,0.6296296296296295,0.529,0.0,0.0914158305462653,0.0490196078431372,0.0534816941852117,False,False,True,0.22535211267605604,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.9999999999999996,0.18840579710144922,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.4497936726272349,0.7299094632680406,0.6167363984914731
NEW,MCI,2024-09-28,2024-2025,6,1.0,1.0,0.2285714285714285,0.1285714285714285,0.1875,0.3,0.1621621621621621,0.3125,0.2526315789473684,0.2138126773888363,0.3278822567457072,0.2592592592592592,0.35,0.3846153846153846,0.1285714285714285,0.2285714285714285,0.375,0.4333333333333333,0.3513513513513513,0.6875,0.3999999999999999,0.5700094607379376,0.3949304987735077,0.4074074074074074,0.2,0.2307692307692307,0.23355629877369,0.15,0.0165111270638908,False,True,False,0.323943661971831,0.583333333333333,0.5000000000000004,0.6875,0.5333333333333332,0.6121045392022006,0.9855072463768115,1.0,0.7222222222222219,1.0,0.7999999999999998,0.43741403026134806,0.47418588253727834,0.37714127087795557
NFO,FUL,2024-09-28,2024-2025,6,0.0,1.0,0.1142857142857142,0.1857142857142857,0.0625,0.1666666666666666,0.2432432432432432,0.359375,0.3052631578947368,0.3817407757805108,0.175524666121559,0.1111111111111111,0.357,0.0769230769230769,0.1857142857142857,0.1142857142857142,0.0625,0.2333333333333333,0.081081081081081,0.640625,0.2421052631578947,0.565279091769158,0.4439901880621423,0.074074074074074,0.2,0.0769230769230769,0.0735785953177257,0.0490196078431372,0.0667623833452979,True,False,False,0.3661971830985915,0.33333333333333304,0.3333333333333335,0.375,0.4666666666666668,0.5997248968363134,0.37681159420289845,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.7757909215955983,0.393066417039467,0.4877282445737994
WOL,LIV,2024-09-28,2024-2025,6,1.0,2.0,0.0857142857142857,0.3571428571428571,0.1875,0.2,0.054054054054054,0.421875,0.1894736842105263,0.4063386944181646,0.3338784409920959,0.4074074074074074,0.636,0.3076923076923077,0.3571428571428571,0.0857142857142857,0.3125,0.2333333333333333,0.2972972972972973,0.578125,0.3684210526315789,0.3297067171239357,0.5025892613791224,0.3333333333333333,0.364,0.1538461538461538,0.386845039018952,0.2892156862745099,0.0068198133524766,True,False,False,0.21126760563380254,0.33333333333333304,0.2777777777777781,0.375,0.39999999999999947,0.6382393397524071,0.9710144927536235,0.916666666666667,0.7222222222222219,0.6875,0.8666666666666663,0.6121045392022006,0.350518974144702,0.36828005289541554
IPS,AVL,2024-09-29,2024-2025,6,2.0,2.0,0.1714285714285714,0.1142857142857142,0.3125,0.4333333333333333,0.1891891891891892,0.40625,0.2210526315789473,0.2999053926206244,0.3984736985554646,0.3333333333333333,0.5,0.0769230769230769,0.1142857142857142,0.1714285714285714,0.1875,0.2,0.2432432432432432,0.59375,0.1789473684210526,0.3561967833491012,0.454619787408013,0.3333333333333333,0.3329999999999999,0.2307692307692307,0.1638795986622073,0.0931372549019607,0.0254845656855707,False,True,False,0.16901408450704203,0.08333333333333304,0.11111111111111116,0.1875,0.20000000000000018,0.5254470426409905,0.5507246376811596,0.583333333333333,0.7777777777777781,0.5625,0.5999999999999996,0.5625859697386519,0.241030194311473,0.38057700114175774
MUN,TOT,2024-09-29,2024-2025,6,0.0,3.0,0.1428571428571428,0.6285714285714286,0.125,0.3,0.1081081081081081,0.328125,0.2526315789473684,0.2052980132450331,0.4336331425456527,0.5555555555555556,0.667,0.5384615384615385,0.6285714285714286,0.1428571428571428,0.625,0.6333333333333333,0.3783783783783784,0.671875,0.431578947368421,0.6835383159886471,0.6383210684110112,0.2222222222222222,0.75,0.1538461538461538,0.0719063545150501,0.0931372549019607,0.0577889447236181,True,False,False,0.352112676056338,0.666666666666667,0.5555555555555558,0.5625,0.666666666666667,0.5873452544704265,0.666666666666667,0.666666666666667,0.5555555555555558,0.625,0.7999999999999998,0.4621733149931222,0.6870747616053549,0.35380701539233783
