hometeam,awayteam,date,season,round,gf,ga,h_form_gf,h_form_ga,h_form_xg,h_form_xga,h_form_standard sot,h_form_kp,h_form_xa,h_form_poss_x,h_form_touches att pen,h_form_carries prgdist,h_form_progressive passing dist,h_form_tackles tklw,h_form_challenges tkl%,h_form_saves,a_form_gf,a_form_ga,a_form_xg,a_form_xga,a_form_standard sot,a_form_kp,a_form_xa,a_form_poss_x,a_form_touches att pen,a_form_carries prgdist,a_form_progressive passing dist,a_form_tackles tklw,a_form_challenges tkl%,a_form_saves,b365h,b365d,b365a,result_A,result_D,result_H
LEI,LEE,2021-01-31,2020-2021,21,1.0,3.0,0.265095691175314,-0.5024736023081691,-0.05294788469372488,-0.41436181673235284,-0.11525435191879496,0.13102624079714334,-0.24790203229982338,0.03125066332311368,-0.1675601862974527,-0.12530225810260318,-0.0018354508797438275,0.19661083681586974,-0.5843489015243536,0.3036881724343223,0.4186095498720105,0.8791511259621003,-0.34207903032462694,1.248142270645334,-0.115254351918795,0.17452265679947376,0.04930521456471969,0.9232711428459319,0.011849927253025512,1.0060220650505334,0.7824392241565914,0.14197797993049943,-0.8409544760532031,0.9067216833764291,1.8,4.0,4.2,True,False,False
LEI,LIV,2021-02-13,2020-2021,24,3.0,1.0,-0.04193202621807921,-0.04193202621807921,0.01933490171400064,-0.12523067110145075,0.04605195487036089,0.17452265679947368,-0.2479020322998234,-0.01569778296756097,-0.41873434526812214,-0.170902662682672,-0.10847903275437303,0.4697751212427212,-0.22935569738340655,0.20318258727730454,0.8791511259621005,-0.6559874610048657,0.6939742415194388,-1.185378205081425,0.2073582616595167,0.26151548880413433,0.8294742375841453,1.0797659638148471,0.6039033019696035,0.797020210725218,1.4285956490566885,-0.6228820164646846,-0.4646882709150457,-0.701367679135856,3.5,3.4,2.1,False,False,True
LEI,ARS,2021-02-28,2020-2021,26,1.0,3.0,0.4186095498720106,-0.19544588491477582,0.28437178520899414,-0.05294788469372519,0.36866456844867257,-0.04295942321217798,-0.3965056557320949,-0.3756358711960666,-0.5263804133984091,-0.4526480195523831,-0.37101479507767887,0.6883065487842023,-0.20276444613689382,0.1026770021202867,0.265095691175314,-0.5024736023081691,0.38074883375262836,-0.41436181673235273,0.2073582616595167,0.0440334087924827,0.27221064971312703,0.20339496638892066,0.19126004080350367,0.6298187272649656,0.2988402035723356,-0.5682491595793142,-0.8928074159839031,0.6052049279053758,2.5,3.4,2.8,True,False,False
LEI,SHU,2021-03-14,2020-2021,28,5.0,0.0,0.265095691175314,-0.04193202621807921,0.16390047452945153,0.0916176881217258,0.4493177218432504,-0.08645583921450832,-0.5079583733062986,-0.5321306921649821,-0.5622624361085048,-0.5644775831654092,-0.48247214974526004,0.6883065487842023,0.11367144369660953,0.0021714169632688573,-0.8095013197015621,0.11158183247861739,-0.9203413215864311,-0.17341919537326772,-0.6798264256808404,-1.1738662392727666,-0.8051656201708417,-0.845120334102813,-0.9390236745645091,-0.8293942192972377,-0.832396402771387,0.19661083681586974,-0.3463572028680634,0.40419375759134013,1.5,4.2,6.5,False,False,True
LEI,MCI,2021-04-03,2020-2021,30,0.0,2.0,0.7256372672654038,-0.04193202621807921,0.5975971929758047,-0.02885362255781674,0.85258348881614,0.0440334087924827,0.04930521456471961,-0.15654312183958488,-0.5802034474635527,-0.3685044158629704,0.05000517919820089,0.6883065487842023,0.1934451974361482,-0.2993453385077846,0.8791511259621003,-0.8095013197015621,0.8385398143348898,-0.9926241079941569,0.44931772184325036,-0.2604415032238296,0.012154308706651828,0.751126839780125,0.37067015435398193,2.109660428280057,0.4373287439234166,-0.4589834458085737,-0.1921279456382886,-1.103390019763927,6.0,4.2,1.53,True,False,False
LEI,WBA,2021-04-22,2020-2021,32,3.0,0.0,0.4186095498720106,0.265095691175314,0.3325603094808111,0.1398062123935428,0.5299708752378284,-0.0864558392145083,-0.13644931472561975,-0.031347265064452554,-0.8134365950791743,-0.2968466372371479,0.08110955724496774,0.797572262554943,0.07777325451381711,-0.600862093978838,-0.1954458849147759,-0.04193202621807921,-0.19751345750917587,-0.10113640896554217,-0.5185201188916846,-0.6084128312424724,-0.17360022058368757,-0.8607698161997046,-0.5802034474635526,-1.057396242197582,-1.0467944371651727,0.6883065487842023,0.20939994818405583,0.20318258727730446,1.53,3.8,6.0,False,False,True
LEI,CRY,2021-04-26,2020-2021,33,2.0,1.0,0.7256372672654038,-0.19544588491477582,0.40484309588853673,-0.24570198178099328,0.44931772184325036,-0.04295942321217798,-0.13644931472561975,0.29729185897026994,-0.6699085042387918,-0.16167400937480095,0.3595677988064995,1.0161036900964242,0.302469327546851,-0.8018732642928738,-0.19544588491477588,0.265095691175314,-1.0890011565377908,1.055388173558066,-0.5185201188916845,-0.8693913272564544,-0.7308638084547059,-0.985965672974837,-0.9569646859195566,-0.719736103521358,-0.5058004332803352,0.1419779799304994,0.28784413936126896,0.5046993427483579,1.4,4.33,8.5,False,False,True
LEI,NEW,2021-05-07,2020-2021,35,2.0,4.0,0.5721234085687072,-0.19544588491477582,0.3084660473449027,-0.4866446031400783,0.36866456844867246,0.1745226567994737,0.23505974385505907,0.7354773576832333,-0.4007933339130744,0.2471010459679591,0.5972941167353604,0.8522051194403131,0.8090326637929216,-1.0028844346069095,-0.5024736023081691,0.11158183247861742,-0.9203413215864311,0.47712588229626185,-0.11525435191879493,-0.7823984952517936,-0.8423165260289094,-0.9859656729748372,-0.8313776064342221,-0.826679909500805,-0.6416969421275189,-0.7867805871207955,-0.5936558394606332,0.6052049279053758,1.4,4.75,8.0,True,False,False
LEI,TOT,2021-05-23,2020-2021,38,2.0,4.0,0.7256372672654038,-0.04193202621807916,0.7421627657912558,-0.3902675545964442,0.8525834888161399,0.9139617288390893,0.6808706141518737,1.1110649280086304,-0.09579614087726147,0.5701039117434469,0.9375908241755833,0.6883065487842023,0.39287958178499494,-0.9023788494498917,0.11158183247861735,0.265095691175314,0.043429163849909115,0.6698799793835299,-0.5185201188916846,-0.6084128312424724,-0.8051656201708417,-4.8300870669426565e-05,-0.6519674928837439,-0.30010380899286715,-0.25548424804683056,0.1419779799304995,0.47797158577383597,0.002171416963268813,2.0,4.0,3.3,True,False,False
LEI,WOL,2021-08-14,2021-2022,1,1.0,0.0,0.26509569117531406,0.5721234085687072,0.23618326093717715,-0.052947884693725134,0.44931772184325036,0.5224939848181164,-0.06214750300948393,0.7354773576832333,-0.31108827713783527,0.3122444810823432,0.3454967706424858,0.9614708332110536,0.3888908940980179,-0.8018732642928738,-0.8095013197015624,-0.5024736023081691,-0.6553044380914376,-0.1252306711014506,-0.03460119852421708,-0.04295942321217798,-0.5079583733062986,0.07819910961378829,-0.5981444588186005,0.17435754342356352,0.027787766307653162,0.032712266159758786,0.2785372014249893,0.30368817243432245,1.66,3.8,5.25,False,False,True
LEI,MCI,2021-09-11,2021-2022,4,0.0,1.0,0.4186095498720107,0.265095691175314,0.2843717852089941,-0.0770421468296336,0.6912771820269841,0.6529832328251073,0.19790883799699127,0.9232711428459318,-0.1675601862974527,0.4664172775197189,0.501759241306005,0.8522051194403131,0.3290605787933639,-0.701367679135856,0.4186095498720106,0.11158183247861739,0.019334901714000607,-0.26979624391690166,-0.11525435191879504,0.21801907280180402,0.235059743855059,1.1580133742993053,0.6756673473897947,1.495683552326987,0.565819448473751,-0.513616302693944,-0.6774182808871488,-0.39985092366480246,6.0,4.0,1.57,True,False,False
LEI,BUR,2021-09-25,2021-2022,6,2.0,2.0,-0.04193202621807912,0.4186095498720105,-0.07704214682963344,0.47712588229626196,0.20735826165951665,0.21801907280180402,0.08645612042278758,0.4068382336485108,-0.2752062544277396,0.22755801543364393,0.19145604126802152,0.5790408350134617,0.16153569594033268,-0.09833416819374899,-0.04193202621807921,-0.19544588491477577,-0.12523067110145042,-0.24570198178099317,0.20735826165951665,0.000536992790152338,0.27221064971312703,-0.5634296563587652,-0.4366753566231701,-1.2110261766756711,-0.5198714614443487,-0.07655344761098173,-0.056512564281072854,0.10267700212028667,1.57,4.0,6.0,False,True,False
LEI,MUN,2021-10-16,2021-2022,8,4.0,2.0,-0.04193202621807912,0.5721234085687071,0.1398062123935431,0.42893735802444494,0.12670510826493875,0.478997568815786,0.38366336728733064,0.4068382336485108,0.0836139726732168,0.15915740856354063,0.45288093294680004,0.6883065487842023,0.00996556383520919,0.0021714169632688573,0.26509569117531395,-0.5024736023081691,0.26027752307308566,-0.2938905060528102,0.28801141505409456,0.34850832080879507,0.16075793213892334,0.4850856441329686,0.24508307486864708,0.6705333742114554,0.3758605682595678,-0.5682491595793142,-0.7797945981862233,0.2031825872773044,3.5,3.6,2.05,False,False,True
LEI,ARS,2021-10-30,2021-2022,10,0.0,2.0,0.26509569117531406,0.265095691175314,0.18799473666536004,0.06752342598581731,0.28801141505409456,0.0005369927901523353,0.08645612042278755,0.10949807380757134,0.11949599538331246,-0.07047320021466323,0.359197508591657,0.5790408350134617,0.39952739459662295,0.20318258727730448,-0.5024736023081691,0.1115818324786173,-0.5348331274118949,0.40484309588853645,-0.7604795790754182,-0.39093075123082066,-0.21075112644175556,-0.03134726506445247,-0.4007933339130744,-0.03953006853533083,-0.2891806575974947,-1.1692105853183874,-0.4979273349731869,0.10267700212028667,2.4,3.5,2.87,True,False,False
LEI,CHE,2021-11-20,2021-2022,12,0.0,3.0,-0.04193202621807912,-0.04193202621807922,0.043429163849909046,-0.12523067110145075,0.6106240286324063,0.13102624079714334,0.16075793213892334,0.37553926945472765,0.33478813164388627,0.07827097662984707,0.8520537845469743,-0.021920590725611387,0.28119632654964066,0.40419375759134013,0.4186095498720105,-0.9630151783982589,0.3084660473449026,-0.5107388652759868,0.1267051082649388,0.3050119048064648,0.866625143442213,0.5789825367143179,0.33478813164388616,0.29270145054802793,0.49953750001695035,-0.6775148733500549,-0.22802613482108094,0.3036881724343223,4.75,3.75,1.75,True,False,False
LEI,WAT,2021-11-28,2021-2022,13,4.0,2.0,-0.1954458849147757,0.4186095498720106,0.019334901714000496,0.0434291638499088,0.44931772184325036,-0.08645583921450832,-0.062147503009484,0.10949807380757134,0.15537801809340804,-0.14104525492191264,0.5147193988254912,-0.13118630449635196,0.28917370192359454,0.5046993427483579,0.11158183247861739,-0.19544588491477585,0.1398062123935432,-0.14932493323735918,-0.11525435191879496,-0.2169450872214993,-0.43365656159016275,-0.48518224587430747,-0.5084394020433614,-0.7311362046663751,-0.25363279697261826,-0.2950848751524628,-0.24265132300666306,0.40419375759134013,1.61,4.0,5.5,False,False,True
LEI,NEW,2021-12-12,2021-2022,16,4.0,0.0,0.4186095498720107,0.5721234085687072,0.3807488337526281,0.04342916384990878,1.0138897956052957,0.39200473681112535,0.012154308706651795,0.37553926945472765,0.2989061089337906,-0.1741598344383912,0.42362800597424544,0.08734512304512917,-0.03391000072153696,0.1026770021202867,-0.5024736023081691,-0.04193202621807918,-0.8721527973146141,0.18799473666535976,-0.5185201188916845,-0.6519092472448026,-0.5079583733062984,-0.9390172266841624,-0.5084394020433612,-1.0487104508489975,-0.9283015684155848,0.41514226435735085,-0.13495675545828595,-0.09833416819374899,1.66,4.1,4.75,False,False,True
LEI,LIV,2021-12-28,2021-2022,20,1.0,0.0,0.7256372672654039,0.26509569117531406,0.4289373580244451,0.16390047452945133,1.0138897956052957,-0.12995225521683865,-0.4708074674482307,0.07819910961378827,-0.2931472657827875,-0.5281058318932114,0.010384126210057376,0.03271226615975888,-0.27190169937782727,0.20318258727730454,1.032664984658797,-0.19544588491477582,0.9108226007426152,-0.14932493323735924,0.6912771820269843,0.7834724808320983,1.498190543029367,1.095415445911739,0.9089004950054163,0.2861871070365895,1.78222280423124,-0.29508487515246284,-0.6814069685741257,-0.6008620939788382,8.0,5.5,1.33,False,False,True
LEI,TOT,2022-01-19,2021-2022,17,2.0,3.0,0.26509569117531406,-0.04193202621807921,-0.05294788469372498,0.4289373580244448,0.20735826165951673,-0.34743433522849027,-0.6194110908805023,-0.1095946755489103,-0.6519674928837438,-0.7457934775671115,-0.23141538408207057,0.14197797993049946,-0.4713360837266739,0.1026770021202867,-0.3489597436114725,-0.5024736023081691,0.13980621239354313,-0.9685298458582483,0.4493177218432504,0.2615154888041343,0.8666251434422131,1.0954154459117391,0.40655217706407754,1.3534537189939153,1.0223872833745073,-0.07655344761098164,-0.2599356363168965,-0.5003565088218204,3.0,3.5,2.3,True,False,False
LEI,BHA,2022-01-23,2021-2022,23,1.0,1.0,0.5721234085687074,0.11158183247861739,-0.0770421468296335,1.007199649286249,-0.11525435191879492,-0.47792358323548134,-0.6565619967385701,-0.34433690700228353,-0.7954955837241264,-0.7430791677706787,-0.5143171082217118,0.46977512124272114,-0.527177711344351,0.3036881724343224,-0.19544588491477594,-0.04193202621807925,-0.26979624391690143,-0.2697962439169016,-0.11525435191879504,-0.39093075123082066,-0.24790203229982333,0.5633330546174263,-0.41873434526812225,-0.11987363850973791,0.1699792088071587,0.7975722625549428,-0.22935569738340672,0.3036881724343223,2.5,3.25,2.9,False,True,False
LEI,WHU,2022-02-13,2021-2022,25,2.0,2.0,0.7256372672654038,-0.19544588491477582,0.16390047452945156,0.7903512900630724,0.0460519548703609,-0.2604415032238297,-0.5079583733062986,-0.26608949651782576,-0.41873434526812225,-0.650792634691968,-0.40878439699161007,0.3605094074719807,-0.41017620585969433,0.20318258727730454,-0.04193202621807921,-0.19544588491477582,0.06752342598581751,0.5975971929758045,-0.5991732722862626,-0.5214199992378117,-0.359354749874027,-0.1095946755489103,-0.23932423171764405,-0.6106208497047646,-0.7013136667171553,0.30587655058661023,-0.4035283930480659,0.10267700212028666,2.9,3.5,2.3,False,True,False
LEI,LEE,2022-03-05,2021-2022,28,1.0,0.0,0.4186095498720107,-0.19544588491477582,-0.004759360421908011,0.380748833752628,-0.5185201188916845,-0.5214199992378117,-0.5451092791643665,-0.2817389786147173,-0.5084394020433612,-0.4417907803666524,-0.3691633440034665,0.032712266159758877,-0.16021844414247327,0.0021714169632688573,-0.19544588491477577,2.1072619955356733,-0.5348331274118949,2.0914414454021317,-0.3572138121025287,-0.4344271672331509,-1.028071055319249,-0.09394519345201877,-0.741672549658983,0.03158484813120508,-0.5339424896083622,0.08734512304512915,-0.3024816383113171,1.2082384388474827,1.75,4.0,4.2,False,False,True
LEI,BRE,2022-03-20,2021-2022,30,2.0,1.0,-0.041932026218079156,-0.19544588491477582,-0.5348331274118951,0.5494086687039875,-0.5185201188916845,-0.47792358323548134,-0.693712902596638,-0.21914105022715114,-0.4546163679782178,-0.2669892294763885,-0.21919580699226926,-0.02192059072561141,-0.004659624350372959,0.1026770021202867,-0.3489597436114725,0.7256372672654038,-0.679398700227346,0.4048430958885364,-0.6798264256808404,-1.1303698232704362,-0.7680147143127737,-1.0329141192655116,-1.0825517654048915,-1.3060270195508146,-1.284150464879191,-0.513616302693944,0.24130944967987142,1.4092496091615185,2.15,3.4,3.4,False,False,True
LEI,CRY,2022-04-10,2021-2022,32,2.0,1.0,0.11158183247861746,-0.04193202621807922,-0.39026755459644413,0.30846604734490246,-0.27656065870795077,-0.3474343352284904,-0.5822601850224343,0.015601181226222088,-0.4366753566231701,0.06144225589196452,-0.008500674746908188,-0.07655344761098168,-0.1482523810815425,0.3036881724343224,0.11158183247861735,-0.6559874610048656,-0.342079030324627,-0.2216077196450847,-0.03460119852421699,-0.825894911254124,-0.4336565615901627,0.09384859171067986,-0.5802034474635527,-0.031930001105319426,-0.256595118691358,0.25124369370124,0.28518501423661763,-0.5003565088218203,2.37,3.3,2.9,False,False,True
LEI,AVL,2022-04-23,2021-2022,34,0.0,0.0,0.11158183247861746,-0.3489597436114724,-0.4384560788682611,-0.10113640896554217,-0.3572138121025287,-0.30393791922616,-0.5451092791643665,0.04690014542000519,-0.49049839068831347,-0.038987206576044264,-0.10625729146531826,-0.24045201826709253,-0.10171769140014494,-0.09833416819374899,-0.04193202621807912,-0.3489597436114724,-0.1734191953732674,-0.7516814866350718,0.28801141505409456,0.0005369927901523435,-0.02499659715141598,-0.015697782967560976,-0.32902928849288315,0.004441750166878524,-0.39730540033149375,-0.13118630449635202,0.3596405177268535,-0.7013676791358561,2.8,3.4,2.5,False,True,False
LEI,EVE,2022-05-08,2021-2022,36,1.0,2.0,-0.04193202621807912,-0.5024736023081691,-0.7034929623632546,-0.1493249332373592,-0.5991732722862625,-0.564916415240142,-0.7308638084547059,0.35988978735783617,-0.7237315383039352,0.16947178578998479,0.006681224061632775,-0.24045201826709253,-0.3038112008736428,-0.09833416819374899,-0.6559874610048656,1.032664984658797,-0.7275872244991632,0.6939742415194384,-1.3250516528374636,-0.5214199992378117,-0.6565619967385701,-0.7668729236183555,-0.4546163679782179,-0.6991073490684695,-0.7590789402325794,0.03271226615975894,0.35698139260220235,0.30368817243432233,2.6,3.3,2.75,True,False,False
LEI,NOR,2022-05-11,2021-2022,21,3.0,0.0,-0.1954458849147757,-0.5024736023081691,-0.6793987002273462,-0.1493249332373592,-0.03460119852421704,-0.3909307512308206,-0.5822601850224343,0.5320340904236431,-0.7237315383039352,0.49627468528047824,0.2251524508186856,-0.18581916138172222,-0.568394150776446,0.0021714169632688573,-0.6559874610048656,0.26509569117531395,-0.6071159138196205,1.103576697829883,-0.7604795790754183,-0.7389020792494633,0.04930521456471974,-0.45388328168052433,-0.5802034474635527,-0.3359326983057784,-0.3239879377926861,-0.29508487515246284,-0.1695253820787528,1.107732853690465,1.44,4.75,7.0,False,False,True
LEI,SOU,2022-05-22,2021-2022,38,4.0,1.0,0.11158183247861748,-0.5024736023081691,-0.29389050605281,-0.2938905060528102,0.2880114150540946,-0.04295942321217798,-0.1364493147256197,0.7511268397801247,-0.2572652430726919,0.8779066426589116,0.5784093157783947,0.0873451230451292,-0.4380970196685328,0.1026770021202867,-0.6559874610048657,0.725637267265404,-0.31798476818871857,0.5975971929758044,-0.2765606587079508,0.26151548880413433,0.04930521456471973,0.3598897873578363,0.10155498402826466,-0.3668758299851109,-0.2884400771678097,-0.8414134440061656,0.036556815081722045,0.20318258727730448,1.85,4.0,3.8,False,False,True
LEI,BRE,2022-08-07,2022-2023,1,2.0,2.0,0.4186095498720107,-0.5024736023081691,0.28437178520899403,-0.34207903032462716,0.4493177218432504,-0.04295942321217798,0.08645612042278758,0.7354773576832332,-0.13167816358735715,0.7079908494022265,0.6017375993134698,-0.0765534476109817,-0.1150133170234013,-0.2993453385077846,0.4186095498720106,0.26509569117531395,-0.004759360421907933,0.26027752307308544,0.44931772184325036,0.3050119048064647,0.4951160848615343,-0.2034915681302596,0.3347881316438862,-0.04875872184320187,0.2336691257600622,-0.8414134440061656,0.30512845267150224,0.20318258727730437,2.0,3.75,3.5,False,True,False
